"Part";"Value";"Device";"Package";"Description";"BOM";
"C25";"0.1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C26";"0.1µF";"CAP_CERAMIC_0805MP";"_0805MP";"Ceramic Capacitors";"";
"C27";"0.01uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C28";"0.01uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"CN1";"2908-05WB-M6";"MICROSD";"MICROSD";"MicroSD/Transflash Card Holder with SPI pinout";"";
"D1";"1N4148";"DIODESOD-323";"SOD-323";"Diode";"";
"D2";"1N4148";"DIODESOD-323";"SOD-323";"Diode";"";
"FB1";"FERITTE";"FERRITE_0805MP";"_0805MP";"Ferrite Bead";"";
"FB2";"FERITTE";"FERRITE_0805MP";"_0805MP";"Ferrite Bead";"";
"FB3";"ferrite";"FERRITE_0805MP";"_0805MP";"Ferrite Bead";"";
"FB4";"ferrite";"FERRITE_0805MP";"_0805MP";"Ferrite Bead";"";
"FID1";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID2";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID3";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"JP1";"";"PINHD-1X8CLEANBIG";"1X08-CLEANBIG";"PIN HEADER";"";
"JP2";"";"PINHD-1X3CB";"1X03-CLEANBIG";"PIN HEADER";"";
"JP3";"";"HEADER-1X2ROUND";"1X02_ROUND";"PIN HEADER";"";
"JP4";"";"PINHD-1X8CLEANBIG";"1X08-CLEANBIG";"PIN HEADER";"";
"JP6";"";"HEADER-1X1070MIL";"1X10_ROUND70";"PIN HEADER";"";
"JP7";"";"HEADER-1X770MIL";"1X07_ROUND_70";"PIN HEADER";"";
"JP8";"";"PINHD-1X6CB";"1X06-CLEANBIG";"PIN HEADER";"";
"LEFTSPK";"3.5mm Term";"TERMBLOCK_1X2";"TERMBLOCK_1X2-3.5MM";"3.5mm Terminal block";"";
"MP3GPIO";"";"HEADER-2X7_ROUND_70MIL";"2X07_ROUND_70MIL";"PIN HEADER";"";
"R1";"1M";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R2";"100K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R3";"22";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R4";"22";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R5";"10";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R6";"100";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R7";"100";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R8";"100K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R9";"10K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R10";"10K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R12";"100K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R13";"100K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R14";"100K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R15";"100K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R16";"100K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R17";"100K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R18";"100K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R19";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R20";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R21";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"RIGHTSPK";"3.5mm Term";"TERMBLOCK_1X2";"TERMBLOCK_1X2-3.5MM";"3.5mm Terminal block";"";
"SJ1";"+6dB";"SOLDERJUMPER";"SOLDERJUMPER_ARROW_NOPASTE";"SMD Solder JUMPER";"EXCLUDE";
"SJ2";"ICSP_MISO";"SOLDERJUMPERREFLOW_NOPASTE";"SOLDERJUMPER_REFLOW_NOPASTE";"SMD Solder JUMPER";"";
"SJ3";"ISCP_SCLK";"SOLDERJUMPERREFLOW_NOPASTE";"SOLDERJUMPER_REFLOW_NOPASTE";"SMD Solder JUMPER";"";
"SJ4";"ICSP_MOSI";"SOLDERJUMPERREFLOW_NOPASTE";"SOLDERJUMPER_REFLOW_NOPASTE";"SMD Solder JUMPER";"";
"SJ5";"D12_MISO";"SOLDERJUMPERCLOSED";"SOLDERJUMPER_CLOSEDWIRE";"SMD Solder JUMPER";"";
"SJ6";"D13_SCLK";"SOLDERJUMPERCLOSED";"SOLDERJUMPER_CLOSEDWIRE";"SMD Solder JUMPER";"";
"SJ7";"D11_MOSI";"SOLDERJUMPERCLOSED";"SOLDERJUMPER_CLOSEDWIRE";"SMD Solder JUMPER";"";
"SJ8";"";"SOLDERJUMPERCLOSED";"SOLDERJUMPER_CLOSEDWIRE";"SMD Solder JUMPER";"";
"SJ9";"";"SOLDERJUMPERCLOSED";"SOLDERJUMPER_CLOSEDWIRE";"SMD Solder JUMPER";"";
"SJ10";"";"SOLDERJUMPERCLOSED";"SOLDERJUMPER_CLOSEDWIRE";"SMD Solder JUMPER";"";
"SJ11";"";"SOLDERJUMPERCLOSED";"SOLDERJUMPER_CLOSEDWIRE";"SMD Solder JUMPER";"";
"SJ12";"+12dB";"SOLDERJUMPER";"SOLDERJUMPER_ARROW_NOPASTE";"SMD Solder JUMPER";"EXCLUDE";
"SW2";"SPST_TACT-EVQQ2";"SPST_TACT-EVQQ2";"EVQ-Q2";"SMT 6mm switch, EVQQ2 series";"";
"U$41";"ARDUINO_R3_ICSP";"ARDUINO_R3_ICSP";"ARDUINOR3_ICSP";"";"";
"U1";"VS1053B";"VS1053B";"LQFP48";"VS1053b Audio Codec - Ogg Vorbis/MP3/AAC/WMA/FLAC/MIDI";"";
"U2";"AP7312-1833W6-7";"VREG_SOT23-6_DUALAP7312";"SOT23-6";"Dual Output SOT23-6 Linear Regulators";"";
"U4";"TS2012";"AUDIOAMP_TPA2012D2";"WQFN20";"TPA2012D2 2.1W/CH Stereo Class-D Audio Amp";"";
"U5";"74HC4050D";"74HC4050D";"SOIC16";"6-channel level shifter";"";
"X1";"19621";"AUDIO_3.5MMJACK";"4UCONN_19269";"3.5MM Audio Jack";"";
"Y1";"ABM8G-12.288MHZ-4Y-T3";"CRYSTAL3.2X2.5";"CRYSTAL_3.2X2.5";"Crystals";"";
