"Part";"Value";"Device";"Package";"Description";"BOM";
"Q4";"BSS138";"MOSFET-NWIDE";"SOT23-WIDE";"N-Channel Mosfet";"";
"Q5";"BSS138";"MOSFET-NWIDE";"SOT23-WIDE";"N-Channel Mosfet";"";
"Q6";"BSS138";"MOSFET-NWIDE";"SOT23-WIDE";"N-Channel Mosfet";"";
"R1";"10K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R2";"100k";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R3";"100K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R4";"100K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R5";"10";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R6";"2.2K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R7";"2.2K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R8";"1K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R9";"47K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R10";"100";"RESISTOR_4PACK";"RESPACK_4X0603";"Resistor Packs (4 resistors)";"";
"R11";"1K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R12";"47K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R13";"DNP";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R14";"10K";"RESISTOR_4PACK";"RESPACK_4X0603";"Resistor Packs (4 resistors)";"";
"R15";"1K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R16";"4.7K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R17";"10K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R18";"100";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R19";"10K";"RESISTOR_4PACK";"RESPACK_4X0603";"Resistor Packs (4 resistors)";"";
"R20";"2Meg";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R21";"1k";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R23";"10";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"SENSE";"JST PH 3";"CON_JST_PH_3PIN";"JSTPH3";"";"";
"SJ1";"";"SOLDERJUMPER_2WAY";"SOLDERJUMPER_2WAY_OPEN_NOPASTE";"2-Way Solder Jumper";"";
"SJ2";"";"SOLDERJUMPER_2WAY";"SOLDERJUMPER_2WAY_OPEN_NOPASTE";"2-Way Solder Jumper";"";
"SW1";"C13124";"SWITCH_SPST_TACT_RA";"SPST_TACTILE_RA";"Switch - SPST";"";
"SW2";"C13124";"SWITCH_SPST_TACT_RA";"SPST_TACTILE_RA";"Switch - SPST";"";
"SW3";"C13124";"SWITCH_SPST_TACT_RA";"SPST_TACTILE_RA";"Switch - SPST";"";
"SW4";"C13124";"SWITCH_SPST_TACT_RA";"SPST_TACTILE_RA";"Switch - SPST";"";
"SW11";"C5392";"SWITCH_SPDT";"SPDT_SMT_SSSS811101";"Switch - SPDT";"";
"TFT1";"DISP_TFT_1.54IN_240X240_22P";"DISP_TFT_1.54IN_240X240_22P";"TFT_1.54IN_240X240_22PIN";"";"";
"TFT2";"DISP_TFT_1.54IN_240X240_22P";"DISP_TFT_1.54IN_240X240_22P";"TFT_1.54IN_240X240_22PIN";"";"";
"TP1";"";"TESTPOINTROUND1.5MMNO";"TESTPOINT_ROUND_1.5MM_NO";"Test Point";"";
"TP2";"";"TESTPOINTROUND1.5MMNO";"TESTPOINT_ROUND_1.5MM_NO";"Test Point";"";
"TP3";"";"TESTPOINTROUND2MM";"TESTPOINT_ROUND_2MM";"Test Point";"";
"TP4";"";"TESTPOINTROUND2MM";"TESTPOINT_ROUND_2MM";"Test Point";"";
"TP5";"";"TESTPOINTROUND2MM";"TESTPOINT_ROUND_2MM";"Test Point";"";
"TP6";"";"TESTPOINTROUND2MMNO";"TESTPOINT_ROUND_2MM_NO";"Test Point";"";
"TP7";"";"TESTPOINTROUND2MMNO";"TESTPOINT_ROUND_2MM_NO";"Test Point";"";
"TP8";"";"TESTPOINTROUND2MMNO";"TESTPOINT_ROUND_2MM_NO";"Test Point";"";
"U$3";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U$4";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U$5";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U$7";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE_3.0_PLATEDTHIN";"Mounting Hole";"EXCLUDE";
"U$8";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE_3.0_PLATEDTHIN";"Mounting Hole";"EXCLUDE";
"U$9";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE_3.0_PLATEDTHIN";"Mounting Hole";"EXCLUDE";
"U$10";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE_3.0_PLATEDTHIN";"Mounting Hole";"EXCLUDE";
"U$13";"CON_MOLEX_2P";"CON_MOLEX_2P";"53398-0271";"";"";
"U$34";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U$35";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U$58";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE_3.0_PLATEDTHIN";"Mounting Hole";"EXCLUDE";
"U$59";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE_3.0_PLATEDTHIN";"Mounting Hole";"EXCLUDE";
"U$60";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE_3.0_PLATEDTHIN";"Mounting Hole";"EXCLUDE";
"U$61";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE_3.0_PLATEDTHIN";"Mounting Hole";"EXCLUDE";
"U$63";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE_3.0_PLATEDTHIN";"Mounting Hole";"EXCLUDE";
"U$64";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE_3.0_PLATEDTHIN";"Mounting Hole";"EXCLUDE";
"U1";"GD25x16";"SPIFLASH_8PIN208MIL";"SOIC8_208MIL";"SOIC8 SPI Flash";"";
"U2";"ALS-PT21";"PHOTOTRANSISTOR_PT26-21C";"ALS-PT26-21C";"ALS-PT19-315C - Analog Light Sensor";"";
"U3";"MCP73831T-2ACI/OT";"MCP73831/2";"SOT23-5";"MCP73831/2 LIPO Charger";"";
"U4";"AP2112-3.3";"VREG_SOT23-5";"SOT23-5";"SOT23-5 Fixed Voltage Regulators";"";
"U5";"PAM8302AASCR";"AUDIOAMP_PAM8302A";"MSOP8_0.65MM";"PAM8302A - 2.5W Class-D Mono Audio Amplifier";"";
"U6";"AP2112-3.3";"VREG_SOT23-5";"SOT23-5";"SOT23-5 Fixed Voltage Regulators";"";
"X1";"JSTPH";"CON_JST_PH_2PIN";"JSTPH2";"JST 2-Pin Right-Angle Connector";"";
"X2";"C2424";"AUDIO_3.5MMJACK_4POL";"4UCONN_18510";"Footprint courtesy Morten Hjerde (Riftlabs.com)";"";
"X3";"microUSB";"USB_MICRO_NARROW";"4UCONN_20329_NARROW";"USB Connectors";"";
