"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"J6";"";"CONN_02SMALL_POKEHOME";"1X02_POKEHOME";"Multi connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections";"CONN-13512";"";
"J7";"";"CONN_12LOCK_NO_SILK";"1X12_LOCK_NO_SILK";"Multi connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections";"";"";
"J8";"";"CONN_02SMALL_POKEHOME";"1X02_POKEHOME";"Multi connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections";"CONN-13512";"";
"J9";"";"CONN_02SMALL_POKEHOME";"1X02_POKEHOME";"Multi connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections";"CONN-13512";"";
"J10";"";"CONN_02SMALL_POKEHOME";"1X02_POKEHOME";"Multi connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections";"CONN-13512";"";
"J11";"";"CONN_02SMALL_POKEHOME";"1X02_POKEHOME";"Multi connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections";"CONN-13512";"";
"J12";"";"CONN_023.5MM";"SCREWTERMINAL-3.5MM-2";"Multi connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections";"CONN-08399";"";
"LOGO1";"SFE_LOGO_NAME_FLAME.2_INCH";"SFE_LOGO_NAME_FLAME.2_INCH";"SFE_LOGO_NAME_FLAME_.2";"SparkFun Font Logo w/ Flame";"";"";
"LOGO2";"SFE_LOGO_NAME_FLAME.2_INCH";"SFE_LOGO_NAME_FLAME.2_INCH";"SFE_LOGO_NAME_FLAME_.2";"SparkFun Font Logo w/ Flame";"";"";
"LOGO3";"OSHW-LOGOS";"OSHW-LOGOS";"OSHW-LOGO-S";"Open-Source Hardware (OSHW) Logo";"";"";
"R1";"DNP";"100OHM-HORIZ_KIT-1/4W-1%";"AXIAL-0.3EZ";"100Ω resistor";"RES-12181";"100";
"R2";"680";"680OHM-0603-1/10W-5%";"0603";"680Ω resistor";"RES-09333";"680";
"R3";"680";"680OHM-0603-1/10W-5%";"0603";"680Ω resistor";"RES-09333";"680";
"R4";"470";"470OHM-0603-1/10W-1%";"0603";"470Ω resistor";"RES-07869";"470";
"R5";"470";"470OHM-0603-1/10W-1%";"0603";"470Ω resistor";"RES-07869";"470";
"R6";"470";"470OHM-0603-1/10W-1%";"0603";"470Ω resistor";"RES-07869";"470";
"R7";"330";"330OHM-0603-1/10W-1%";"0603";"330Ω resistor";"RES-00818";"330";
"R8";"330";"330OHM-0603-1/10W-1%";"0603";"330Ω resistor";"RES-00818";"330";
"R9";"470";"470OHM-0603-1/10W-1%";"0603";"470Ω resistor";"RES-07869";"470";
"TP1";"TEST-POINT3";"TEST-POINT3";"PAD.03X.03";"SparkFun Test Points";"";"";
"TP2";"TEST-POINT3";"TEST-POINT3";"PAD.03X.03";"SparkFun Test Points";"";"";
"TP3";"TEST-POINT3";"TEST-POINT3";"PAD.03X.03";"SparkFun Test Points";"";"";
"TP4";"TEST-POINT3";"TEST-POINT3";"PAD.03X.03";"SparkFun Test Points";"";"";
"U1";" MAX3485CSA";"RS485SOIC";"SO08";"RS-485 Transceiver";"IC-09388";" MAX3485CSA";
"U2";"TXB0104";"TXB0104PWR";"TSSOP14";"4-Bit Bi-Directional Level Shifter";"IC-13929";"TXB0104";
"U3";"6N137S";"6N137S";"8-SMD";"Lite-On 6N137 - High Speed Opto Isolator";"IC-14151";"";
"U4";"6N137S";"6N137S";"8-SMD";"Lite-On 6N137 - High Speed Opto Isolator";"IC-14151";"";
"U5";"6N137S";"6N137S";"8-SMD";"Lite-On 6N137 - High Speed Opto Isolator";"IC-14151";"";
"U6";"RFB-0505S";"RFB-0505S";"RFB-0505S";"Recom Power RFB-0505S 1W DC/DC Converter";"IC-14143";"";
