"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"R5";"1.8k";"1.8KOHM1/10W1%(0603)";"0603-RES";"RES-09119";"RES-09119";"1.8k";
"R6";"10k";"RESISTORAXIAL-0.3";"AXIAL-0.3";"Resistor";"";"";
"R8";"10M";"RESISTORAXIAL-0.3";"AXIAL-0.3";"Resistor";"";"";
"R9";"10M";"RESISTORAXIAL-0.3";"AXIAL-0.3";"Resistor";"";"";
"R11";"10k";"10KOHM1/10W1%(0603)0603";"0603-RES";"RES-00824";"RES-00824";"10K";
"R12";"330";"33OHM1/10W1%(0603)";"0603";"RES-08270";"RES-08270";"33OHM";
"R13";"330";"330OHM1/10W1%(0603)";"0603-RES";"RES-00818";"RES-00818";"330";
"R14";"1M";"RESISTORAXIAL-0.3";"AXIAL-0.3";"Resistor";"";"";
"R15";"10M";"RESISTORAXIAL-0.3";"AXIAL-0.3";"Resistor";"";"";
"R16";"15k";"RESISTORAXIAL-0.3";"AXIAL-0.3";"Resistor";"";"";
"R17";"1M";"RESISTORAXIAL-0.3";"AXIAL-0.3";"Resistor";"";"";
"S1";"SWITCH-DPDTGPI";"SWITCH-DPDTGPI";"GPI-152-3013";"DPDT Version of the COM-00597";"";"";
"S2";"Reset";"TAC_SWITCHSMD";"TACTILE_SWITCH_SMD";"Momentary Switch";"";"";
"U$1";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";"";
"U$2";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";"";
"U$3";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";"";
"U$4";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";"";
"U$6";"DIODE-ZENERSMB";"DIODE-ZENERSMB";"SMB-DIODE";"Zener Diode";"";"";
"U$7";"DIODE-ZENERSMB";"DIODE-ZENERSMB";"SMB-DIODE";"Zener Diode";"";"";
"U$8";"GEIGER_TUBELND712";"GEIGER_TUBELND712";"GEIGER_TUBE";"LND712 Geiger Tube";"";"";
"U7";"TRANSFORMERAUDIO";"TRANSFORMERPTH";"TRANSFORMER";"";"";"";
"U8";"";"ATMEGA328_SMT";"TQFP32-08";"32-Pin Atmega328 part";"IC-09069";"ATMEGA328P";
"U10";"FT232RL-BASICSSOP";"FT232RL-BASICSSOP";"SSOP28DB";"USB UART";"";"";
"U17";"AVR_SPI_PRG_6PTH";"AVR_SPI_PRG_6PTH";"2X3";"AVR ISP 6 Pin";"";"";
"X1";"USBSMD";"USBSMD";"USB-MINIB";"USB Connectors";"";"";
