"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"R34";"100";"100OHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12181";"RES-12181";"100";
"R35";"100";"100OHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12181";"RES-12181";"100";
"R36";"100";"100OHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12181";"RES-12181";"100";
"R37";"10";"10OHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12180";"RES-12180";"10.0";
"R38";"10";"10OHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12180";"RES-12180";"10.0";
"R39";"10";"10OHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12180";"RES-12180";"10.0";
"R40";"10";"10OHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12180";"RES-12180";"10.0";
"R41";"10";"10OHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12180";"RES-12180";"10.0";
"R42";"10";"10OHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12180";"RES-12180";"10.0";
"R43";"10";"10OHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12180";"RES-12180";"10.0";
"R44";"10";"10OHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12180";"RES-12180";"10.0";
"R45";"10";"10OHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12180";"RES-12180";"10.0";
"STANDOFF1";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"STANDOFF2";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"STANDOFF3";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"STANDOFF4";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"SW1";"SWITCH_ROTARY_1X10KIT";"SWITCH_ROTARY_1X10KIT";"ROTARY_SWITCH_1X10_KIT";"SWCH-12120";"SWCH-12120";"1x10";
"SW2";"SWITCH_ROTARY_1X10KIT";"SWITCH_ROTARY_1X10KIT";"ROTARY_SWITCH_1X10_KIT";"SWCH-12120";"SWCH-12120";"1x10";
"SW3";"SWITCH_ROTARY_1X10KIT";"SWITCH_ROTARY_1X10KIT";"ROTARY_SWITCH_1X10_KIT";"SWCH-12120";"SWCH-12120";"1x10";
"SW4";"SWITCH_ROTARY_1X10KIT";"SWITCH_ROTARY_1X10KIT";"ROTARY_SWITCH_1X10_KIT";"SWCH-12120";"SWCH-12120";"1x10";
"SW5";"SWITCH_ROTARY_1X10KIT";"SWITCH_ROTARY_1X10KIT";"ROTARY_SWITCH_1X10_KIT";"SWCH-12120";"SWCH-12120";"1x10";
