"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"JP2";"";"M01SMDNS";"1X01NS";"Header 1";"";"";
"JP3";"";"M01_POGOPAD_20M_NS_1S_SQUARE";"1X01_POGOPIN_PAD_NOSILK_1SIDE_SQUARE";"Header 1";"";"";
"JP4";"";"M01_POGOPAD_20M_NS_1S_ROUND";"1X01_POGOPIN_PAD_NOSILK_1SIDE_ROUND";"Header 1";"";"";
"JP5";"";"M01_POGOPAD_20M_NS_1S_ROUND";"1X01_POGOPIN_PAD_NOSILK_1SIDE_ROUND";"Header 1";"";"";
"JP6";"";"M01_POGOPAD_20M_NS_1S_ROUND";"1X01_POGOPIN_PAD_NOSILK_1SIDE_ROUND";"Header 1";"";"";
"JP7";"";"M01_POGOPAD_20M_NS_1S_ROUND";"1X01_POGOPIN_PAD_NOSILK_1SIDE_ROUND";"Header 1";"";"";
"JP8";"";"M01_POGOPAD_20M_NS_1S_ROUND";"1X01_POGOPIN_PAD_NOSILK_1SIDE_ROUND";"Header 1";"";"";
"JP9";"";"M01_POGOPAD_20M_NS_1S_ROUND";"1X01_POGOPIN_PAD_NOSILK_1SIDE_ROUND";"Header 1";"";"";
"JP12";"";"SEWTAP8";"PETAL-MEDIUM-2SIDE";"Sew Taps for LilyPad Boards.";"";"";
"JP13";"";"SEWTAP8";"PETAL-MEDIUM-2SIDE";"Sew Taps for LilyPad Boards.";"";"";
"JP20";"";"SEWTAP6";"PETAL-SMALL-2SIDE";"Sew Taps for LilyPad Boards.";"";"";
"JP21";"";"SEWTAP6";"PETAL-SMALL-2SIDE";"Sew Taps for LilyPad Boards.";"";"";
"JP22";"";"SEWTAP6";"PETAL-SMALL-2SIDE";"Sew Taps for LilyPad Boards.";"";"";
"JP23";"";"SEWTAP6";"PETAL-SMALL-2SIDE";"Sew Taps for LilyPad Boards.";"";"";
"JP24";"";"SEWTAP6";"PETAL-SMALL-2SIDE";"Sew Taps for LilyPad Boards.";"";"";
"JP25";"";"SEWTAP6";"PETAL-SMALL-2SIDE";"Sew Taps for LilyPad Boards.";"";"";
"JP26";"";"SEWTAP6";"PETAL-SMALL-2SIDE";"Sew Taps for LilyPad Boards.";"";"";
"JP27";"";"SEWTAP6";"PETAL-SMALL-2SIDE";"Sew Taps for LilyPad Boards.";"";"";
"LOGO1";"";"LOGO-LPL";"LOGO-L";"";"";"";
"LOGO2";"";"LILYLOGO-L-TOP";"LOGO-L-TOP";"";"";"";
"LOGO4";"SFE_LOGO_NAME.1_INCH";"SFE_LOGO_NAME.1_INCH";"SFE_LOGO_NAME_.1";"SFE Logo, name only";"";"";
"Q1";"ZXMP6A13F";"MOSFET-PCHANNEL";"SOT23-3";"Generic PMOSFET";"TRANS-08285";"";
"R1";"10K";"10KOHM-1/10W-1%(0603)0603";"0603-RES";"RES-00824";"RES-00824";"10K";
"R2";"330";"330OHM1/10W1%(0603)";"0603-RES";"RES-00818";"RES-00818";"330";
"R3";"2K";"2.0KOHM1/10W5%(0603)";"0603-RES";"RES-08296";"RES-08296";"2.0k";
"R4";"1K";"1KOHM-1/10W-1%(0603)";"0603-RES";"RES-07856";"RES-07856";"1K";
"R5";"330";"330OHM1/10W1%(0603)";"0603-RES";"RES-00818";"RES-00818";"330";
"R6";"10K";"10KOHM-1/10W-1%(0603)0603";"0603-RES";"RES-00824";"RES-00824";"10K";
"R7";"150";"RESISTOR0603";"0603-RES";"Resistor";"";"";
"R8";"150";"RESISTOR0603";"0603-RES";"Resistor";"";"";
"R9";"150";"RESISTOR0603";"0603-RES";"Resistor";"";"";
"R10";"150";"RESISTOR0603";"0603-RES";"Resistor";"";"";
"S1";"";"SWITCH-MOMENTARY-2SMD-4.6X2.8MM";"TACTILE_SWITCH_SMD_4.6X2.8MM";"Various NO switches- pushbuttons, reed, etc";"SWCH-13065";"";
"S2";"";"SWITCH-MOMENTARY-2SMD-REDUNDANT";"TACTILE-SWITCH-SMD";"Various NO switches- pushbuttons, reed, etc";"SWCH-08247";"";
"SEWTAP+";"";"SEWTAP8";"PETAL-MEDIUM-2SIDE";"Sew Taps for LilyPad Boards.";"";"";
"SEWTAP-";"";"SEWTAP8";"PETAL-MEDIUM-2SIDE";"Sew Taps for LilyPad Boards.";"";"";
"SEWTAP1";"";"SEWTAP8";"PETAL-MEDIUM-2SIDE";"Sew Taps for LilyPad Boards.";"";"";
"SEWTAP2";"";"SEWTAP8";"PETAL-MEDIUM-2SIDE";"Sew Taps for LilyPad Boards.";"";"";
"SEWTAP3";"";"SEWTAP8";"PETAL-MEDIUM-2SIDE";"Sew Taps for LilyPad Boards.";"";"";
"SEWTAP4";"";"SEWTAP8";"PETAL-MEDIUM-2SIDE";"Sew Taps for LilyPad Boards.";"";"";
"SEWTAPLS+";"PLUS";"SEWTAP6";"PETAL-SMALL-2SIDE";"Sew Taps for LilyPad Boards.";"";"";
"SEWTAPLS-";"MINUS";"SEWTAP6";"PETAL-SMALL-2SIDE";"Sew Taps for LilyPad Boards.";"";"";
"SEWTAPLSOUT";"OUT";"SEWTAP6";"PETAL-SMALL-2SIDE";"Sew Taps for LilyPad Boards.";"";"";
"SJ1";"";"JUMPER-PAD-2-NO";"PAD-JUMPER-2-NO_NO_SILK";"";"";"";
"ST1";"";"SEWTAP-NOHOLE2";"PETAL-NOHOLE-2SIDE";"";"";"";
"ST2";"";"SEWTAP-NOHOLE2";"PETAL-NOHOLE-2SIDE";"";"";"";
"ST3";"";"SEWTAP-NOHOLE2";"PETAL-NOHOLE-2SIDE";"";"";"";
"U1";"SAMD11D14A-M";"SAMD11D14A-M";"QFN-24_ALT2";"";"";"";
"U2";"AP2112K-3.3V";"V_REG_AP2112K-3.3V";"SOT23-5";"AP2112 - 600mA CMOS LDO Regulator w/ Enable";"VREG-12457";"3.3V";
"U3";"ALS-PT19";"LIGHTSENSORALS";"ALS-PT19";"Ambient Light Sensor";"IC-11836";"";
"Y1";"32.768kHz";"CRYSTAL3.2X1.5MM";"CRYSTAL-SMD-3.2X1.5MM";"Various standard crystals. Proven footprints.";"XTAL-13062";"32.768kHz";
