"Part";"Value";"Device";"Package";"Description";"";
"LOGO1";"LOGO-SFENW2";"LOGO-SFENW2";"SFE-NEW-WEB";"Spark Fun Electronics PCB Logo";"";
"MPU";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"O1";"RA";"M03PTH";"1X03";"Header 3";"";
"O2";"RA";"M03PTH";"1X03";"Header 3";"";
"O3";"RA";"M03PTH";"1X03";"Header 3";"";
"O4";"RA";"M03PTH";"1X03";"Header 3";"";
"O5";"RA";"M03PTH";"1X03";"Header 3";"";
"O6";"RA";"M03PTH";"1X03";"Header 3";"";
"O7";"RA";"M03PTH";"1X03";"Header 3";"";
"O8";"RA";"M03PTH";"1X03";"Header 3";"";
"OUTPUT1";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"OUTPUT2";"10uF";"CAP_POL1206";"EIA3216";"Capacitor Polarized";"";
"R1";"20k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R2";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R3";"10k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R4";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R5";"10k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R6";"10k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R7";"4.7k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R8";"12.1k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R9";"4.7k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R10";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R11";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R12";"10k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R13";"4.7k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R14";"4.7k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R15";"470";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R16";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R17";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R18";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R19";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R20";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R21";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R22";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R23";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R24";"10k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R25";"1k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"S1";"SWITCH-MOMENTARY-2SMD";"SWITCH-MOMENTARY-2SMD";"TACTILE_SWITCH_SMD";"";"";
"SJ1";"SOLDERJUMPERNC";"SOLDERJUMPERNC";"SJ_2S";"Solder Jumper";"";
"STAT1";"red";"LED0603";"LED-0603";"LEDs";"";
"STAT2";"green";"LED0603";"LED-0603";"LEDs";"";
"STAT3";"yellow";"LED0603";"LED-0603";"LEDs";"";
"STAT4";"blue";"LED0603";"LED-0603";"LEDs";"";
"TP1";"TEST-POINT3";"TEST-POINT3";"PAD.03X.03";"Bare copper test points for troubleshooting or ICT";"";
"TP2";"TEST-POINT3";"TEST-POINT3";"PAD.03X.03";"Bare copper test points for troubleshooting or ICT";"";
"TP3";"TEST-POINT3";"TEST-POINT3";"PAD.03X.03";"Bare copper test points for troubleshooting or ICT";"";
"TP4";"TEST-POINT3";"TEST-POINT3";"PAD.03X.03";"Bare copper test points for troubleshooting or ICT";"";
"U$2";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";
"U$3";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";
"U$4";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";
"U$5";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";
"U$9";"OSHW-LOGOS";"OSHW-LOGOS";"OSHW-LOGO-S";"Open Source Hardware Logo This logo indicates the piece of hardware it is found on incorporates a OSHW license and/or adheres to the definition of open source hardware found here: http://freedomdefined.org/OSHW";"";
"U$10";"LOGO-SFESK";"LOGO-SFESK";"SFE-LOGO-FLAME";"Spark Fun Electronics PCB Logo";"";
"U1";"DSPIC33FJ256GP710_";"DSPIC33FJ256GP710_";"TQFP-100-12X12MM";"";"";
"U3";"V_REG_LDOSMD";"V_REG_LDOSMD";"SOT23-5";"Voltage Regulator LDO";"";
"U5";"V_REG_NCP50X";"V_REG_NCP50X";"DPAK-5";"NCP550x 500mA LDO Voltage Regulator";"";
"U6";"D2523T_";"D2523T_";"EM406";"D2523T GPS Module";"";
"U8";"EEPROM-I2CSMD";"EEPROM-I2CSMD";"SO08";"";"";
"U9";"EM406";"EM406";"EM406";"EM406 Connector";"";
"U10";"MPU-6000QFN-24";"MPU-6000QFN-24";"QFN-24-TESTING";"MPU-6000 - I2C address is 0x68 with AD0 low and 0x69 with AD0 high.";"";
"Y1";"RESONATORSMD";"RESONATORSMD";"RESONATOR-SMD";"Resonator";"";
