"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"R47";"DNP";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R48";"DNP";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R49";"240";"240OHM1/10W1%(0603)";"0603-RES";"RES-07849";"RES-07849";"240";
"R50";"715";"RESISTOR0603";"0603-RES";"Resistor";"";"";
"S1";"";"SWITCH-SPDT-SMD-A";"SWITCH-SPST-SMD-A";"SPDT Switch";"";"";
"S2";"SWITCH-MOMENTARY-2SMD";"SWITCH-MOMENTARY-2SMD";"TACTILE_SWITCH_SMD";"Various NO switches- pushbuttons, reed, etc";"";"";
"SJ2";"SOLDERJUMPERNO";"SOLDERJUMPERNO";"SJ_2S-NO";"Solder Jumper";"";"";
"SJ3";"SOLDERJUMPERTRACE";"SOLDERJUMPERTRACE";"SJ_2S-TRACE";"Solder Jumper";"";"";
"SJ4";"SOLDERJUMPERTRACE";"SOLDERJUMPERTRACE";"SJ_2S-TRACE";"Solder Jumper";"";"";
"SJ5";"SOLDERJUMPERTRACE";"SOLDERJUMPERTRACE";"SJ_2S-TRACE";"Solder Jumper";"";"";
"STANDOFF1";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"STANDOFF2";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"STANDOFF3";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"STANDOFF4";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"U1";"";"V_REG_LM1117SOT223";"SOT223";"Voltage Regulator LM1117";"";"";
"U2";"MIC5323-3.3";"MIC52053.3V";"SOT23-5";"MIC5205 150mA vreg";"VREG-00822";"";
"U4";"STM32F405RG";"STM32F405RG";"TQFP64";"ARM DSP Chip used on the WAV Trigger board.";"";"";
"U5";"PCM5100";"PCM5100";"PW_R-PDSO-G20";"PCM5100 Stereo DAC";"";"";
"U6";"LM4990";"LM4990";"S-PDSO-G08";"LM4990 2 Watt Audio Amp";"";"";
"Y1";"8MHz";"CRYSTALSMD";"HC49UP";"Various standard crystals. Proven footprints. Spark Fun Electronics SKU : COM-00534";"";"";
