"Part";"Value";"Device";"Package";"Description";"DESIGNER";"PROD_ID";"REV";"VALUE";
"JP5";"I2C PU";"JUMPER-SMT_3_2-NC_TRACE_SILK";"SMT-JUMPER_3_2-NC_TRACE_SILK";"Normally closed trace jumper (2 of 2 connections)";"";"";"";"";
"JP6";"LED";"JUMPER-SMT_2_NC_TRACE_SILK";"SMT-JUMPER_2_NC_TRACE_SILK";"Normally closed trace jumper";"";"";"";"";
"L1";"10uH";"INDUCTOR-CDRH-10UH";"INDUCTOR_4.7UH";"Inductors";"";"NDUC-13968";"";"10uH";
"LOGO1";"SFE_LOGO_NAME_FLAME.1_INCH";"SFE_LOGO_NAME_FLAME.1_INCH";"SFE_LOGO_NAME_FLAME_.1";"SparkFun Font Logo w/ Flame";"";"";"";"";
"LOGO2";"OSHW-LOGOS";"OSHW-LOGOS";"OSHW-LOGO-S";"Open-Source Hardware (OSHW) Logo";"";"";"";"";
"R1";"47k";"47KOHM-0603-1/10W-1%";"0603";"47kΩ resistor";"";"RES-07871";"";"47k";
"R2";"5.6k";"5.6KOHM-0603-1/10W-1%";"0603";"5.6kΩ resistor";"";"RES-12378";"";"5.6k";
"R3";"10k";"10KOHM-0603-1/10W-1%";"0603";"10kΩ resistor";"";"RES-00824";"";"10k";
"R4";"100k";"100KOHM-0603-1/10W-1%";"0603";"100kΩ resistor";"";"RES-07828";"";"100k";
"R5";"10k";"10KOHM-0603-1/10W-1%";"0603";"10kΩ resistor";"";"RES-00824";"";"10k";
"R6";"10k";"10KOHM-0603-1/10W-1%";"0603";"10kΩ resistor";"";"RES-00824";"";"10k";
"R7";"10k";"10KOHM-0603-1/10W-1%";"0603";"10kΩ resistor";"";"RES-00824";"";"10k";
"R8";"2.2k";"2.2KOHM-0603-1/10W-1%";"0603";"2.2kΩ resistor";"";"RES-08272";"";"2.2k";
"R9";"2.2k";"2.2KOHM-0603-1/10W-1%";"0603";"2.2kΩ resistor";"";"RES-08272";"";"2.2k";
"R10";"1k";"1KOHM-0603-1/10W-1%";"0603";"1kΩ resistor";"";"RES-07856";"";"1k";
"TP1";"12V";"TEST-POINT3";"PAD.03X.03";"SparkFun Test Points";"";"";"";"";
"U$26";"EXTERNAL_DISP-UG-2856KLBAG01";"EXTERNAL_DISP-UG-2856KLBAG01";"EXT_DISP";"External Display Device";"";"LCD-14194";"";"";
"U1";"AP3012";"AP3012";"SOT23-5";"AP3012";"";"VREG-13911";"";"AP3012";
"U2";"UG-2856KLBAG01_4WSPI";"UG-2856KLBAG01_4WSPI";"FPC05024-42201";"";"";"CONN-14195";"";"";
