"Part";"Value";"Device";"Package";"Description";"DESIGNER";"PROD_ID";"REV";"VALUE";
"JP101";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";"";"";"";
"LED2";"RED";"LED-RED0603";"LED-0603";"Red SMD LED";"";"DIO-00819";"";"RED";
"LOGO1";"OSHW-LOGOMINI";"OSHW-LOGOMINI";"OSHW-LOGO-MINI";"Open-Source Hardware (OSHW) Logo";"";"";"";"";
"LOGO2";"SFE_LOGO_NAME_FLAME.1_INCH";"SFE_LOGO_NAME_FLAME.1_INCH";"SFE_LOGO_NAME_FLAME_.1";"SparkFun Font Logo w/ Flame";"";"";"";"";
"PPS";"";"JUMPER-SMT_2_NC_TRACE_SILK";"SMT-JUMPER_2_NC_TRACE_SILK";"Normally closed trace jumper";"";"";"";"";
"PPS_LED";"";"JUMPER-SMT_2_NC_TRACE_SILK";"SMT-JUMPER_2_NC_TRACE_SILK";"Normally closed trace jumper";"";"";"";"";
"PWR";"";"JUMPER-SMT_2_NC_TRACE_SILK";"SMT-JUMPER_2_NC_TRACE_SILK";"Normally closed trace jumper";"";"";"";"";
"R1";"1k";"1KOHM-0603-1/10W-1%";"0603";"1kΩ resistor";"";"RES-07856";"";"1k";
"R2";"33";"33OHM-0603-1/10W-1%";"0603";"33Ω resistor";"";"RES-08270";"";"33";
"R3";"33";"33OHM-0603-1/10W-1%";"0603";"33Ω resistor";"";"RES-08270";"";"33";
"R4";"33";"33OHM-0603-1/10W-1%";"0603";"33Ω resistor";"";"RES-08270";"";"33";
"R5";"1k";"1KOHM-0603-1/10W-1%";"0603";"1kΩ resistor";"";"RES-07856";"";"1k";
"R6";"33";"33OHM-0603-1/10W-1%";"0603";"33Ω resistor";"";"RES-08270";"";"33";
"R7";"2.2k";"2.2KOHM-0603-1/10W-1%";"0603";"2.2kΩ resistor";"";"RES-08272";"";"2.2k";
"R8";"2.2k";"2.2KOHM-0603-1/10W-1%";"0603";"2.2kΩ resistor";"";"RES-08272";"";"2.2k";
"R9";"27";"27OHM-0603-1/10W-1%";"0603";"27Ω resistor";"";"RES-09334";"";"27";
"R10";"27";"27OHM-0603-1/10W-1%";"0603";"27Ω resistor";"";"RES-09334";"";"27";
"R11";"1k";"1KOHM-0603-1/10W-1%";"0603";"1kΩ resistor";"";"RES-07856";"";"1k";
"R12";"1k";"1KOHM-0603-1/10W-1%";"0603";"1kΩ resistor";"";"RES-07856";"";"1k";
"R13";"1k";"1KOHM-0603-1/10W-1%";"0603";"1kΩ resistor";"";"RES-07856";"";"1k";
"R14";"33";"33OHM-0603-1/10W-1%";"0603";"33Ω resistor";"";"RES-08270";"";"33";
"R15";"100k";"100KOHM-0603-1/10W-1%";"0603";"100kΩ resistor";"";"RES-07828";"";"100k";
"R16";"5.1k";"5.1KOHM5.1KOHM-0603-1/10W-1%";"0603";"";"";"RES-12083";"";"5.1k";
"R17";"5.1k";"5.1KOHM5.1KOHM-0603-1/10W-1%";"0603";"";"";"RES-12083";"";"5.1k";
"R18";"33";"33OHM-0603-1/10W-1%";"0603";"33Ω resistor";"";"RES-08270";"";"33";
"R19";"33";"33OHM-0603-1/10W-1%";"0603";"33Ω resistor";"";"RES-08270";"";"33";
"R20";"33";"33OHM-0603-1/10W-1%";"0603";"33Ω resistor";"";"RES-08270";"";"33";
"R21";"33";"33OHM-0603-1/10W-1%";"0603";"33Ω resistor";"";"RES-08270";"";"33";
"R22";"33";"33OHM-0603-1/10W-1%";"0603";"33Ω resistor";"";"RES-08270";"";"33";
"R23";"33";"33OHM-0603-1/10W-1%";"0603";"33Ω resistor";"";"RES-08270";"";"33";
"R24";"33";"33OHM-0603-1/10W-1%";"0603";"33Ω resistor";"";"RES-08270";"";"33";
"R25";"33";"33OHM-0603-1/10W-1%";"0603";"33Ω resistor";"";"RES-08270";"";"33";
"RTK";"";"JUMPER-SMT_2_NC_TRACE_SILK";"SMT-JUMPER_2_NC_TRACE_SILK";"Normally closed trace jumper";"";"";"";"";
"SPI";"";"JUMPER-SMT_2_NO_SILK";"SMT-JUMPER_2_NO_SILK";"Normally open jumper";"";"";"";"";
"U$2";"SPECIAL_INSTRUCTIONS-ORDERING";"SPECIAL_INSTRUCTIONS-ORDERING";"ORDERING_INSTRUCTIONS";"Special Ordering/Production Instructions Alert";"";"";"";"";
"U2";"3.3V";"V_REG_AP2112K-3.3V";"SOT23-5";"AP2112 - 600mA CMOS LDO Regulator w/ Enable";"";"VREG-12457";"";"3.3V";
"U3";"ZED-F9P";"ZED-F9P";"ZED-F9P";"";"";"";"";"";
