"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"JP2";"JUMPER-PAD-2";"JUMPER-SMT_2_NO_NO-SILK";"SMT-JUMPER_2_NO_NO-SILK";"Normally open jumper";"";"";
"JP3";"JUMPER-PAD-2";"JUMPER-SMT_2_NO_NO-SILK";"SMT-JUMPER_2_NO_NO-SILK";"Normally open jumper";"";"";
"JP4";"JUMPER-PAD-2";"JUMPER-SMT_2_NC_TRACE_NO-SILK";"SMT-JUMPER_2_NC_TRACE_NO-SILK";"Normally closed trace jumper";"";"";
"JP6";"JUMPER-SMT_3_2-NC_TRACE_NO-SILK";"JUMPER-SMT_3_2-NC_TRACE_NO-SILK";"SMT-JUMPER_3_2-NC_TRACE_NO-SILK";"Normally closed trace jumper (2 of 2 connections)";"";"";
"LOGO2";"OSHW-LOGOMINI";"OSHW-LOGOMINI";"OSHW-LOGO-MINI";"Open Source Hardware Logo";"";"";
"LOGO3";"SFE_LOGO_NAME.1_INCH";"SFE_LOGO_NAME.1_INCH";"SFE_LOGO_NAME_.1";"SparkFun Font Logo";"";"";
"R1";"470";"470OHM-0603-1/10W-1%";"0603";"470Ω resistor";"RES-07869";"470";
"R2";"4.7k";"4.7KOHM-0603-1/10W-1%";"0603";"4.7kΩ resistor";"RES-07857";"4.7k";
"R3";"4.7k";"4.7KOHM-0603-1/10W-1%";"0603";"4.7kΩ resistor";"RES-07857";"4.7k";
"R4";"1";"1OHM-0603-1/10W-1%";"0603";"1Ω resistor";"RES-08269";"1";
"R5";"1";"1OHM-0603-1/10W-1%";"0603";"1Ω resistor";"RES-08269";"1";
"TP1";"";"TEST-POINTTP_15TH_THRU";"TP_15TH";"SparkFun Test Points";"";"";
"TP2";"";"TEST-POINTTP_15TH_THRU";"TP_15TH";"SparkFun Test Points";"";"";
"TP3";"";"TEST-POINTTP_15TH_THRU";"TP_15TH";"SparkFun Test Points";"";"";
"TP4";"";"TEST-POINTTP_15TH_THRU";"TP_15TH";"SparkFun Test Points";"";"";
"TP5";"";"TEST-POINTTP_15TH_THRU";"TP_15TH";"SparkFun Test Points";"";"";
"TP6";"";"TEST-POINTTP_15TH_THRU";"TP_15TH";"SparkFun Test Points";"";"";
"U$1";"QWIIC_LOGO_5MM";"QWIIC_LOGO_5MM";"QWIIC_5MM";"Qwiic Logos for placement on schematic and PCB. The 5.5mm silk logo is best for placing next to Qwiic connector.";"";"";
"U1";"DRV8835";"DRV883X";"WSON-12";"DRV8835 2 Channel Motor Driver";"IC-13342";"DRV8835";
"U2";"CY8C4245LQI-483";"PSOC4_4200_40QFN";"QFN-40";"Cypress PSoC 4200";"IC-13292";"CY8C4245LQI-483";
