"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"JP11";"FIDUCIALUFIDUCIAL";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"JP12";"FIDUCIALUFIDUCIAL";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"JP13";"FIDUCIALUFIDUCIAL";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"JP14";"External Power";"M02PTH";"1X02";"Header 2";"";"";
"JP16";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";"";
"JP17";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";"";
"LED1";"Red";"LED0603";"LED-0603";"LEDs";"";"";
"LOGO1";"OSHW-LOGOL";"OSHW-LOGOL";"OSHW-LOGO-L";"Open Source Hardware Logo This logo indicates the piece of hardware it is found on incorporates a OSHW license and/or adheres to the definition of open source hardware found here: http://freedomdefined.org/OSHW";"";"";
"R1";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R2";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R3";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R5";"2K";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R6";"10K";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R7";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R8";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R9";"470";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R10";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R11";"22";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R12";"22";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R13";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R14";"1k";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R15";"1k";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"S2";"Power Switch";"SWITCH-SPSTSMD";"AYZ0202";"SPST Switch";"";"";
"S3";"Reset";"SWITCH-MOMENTARY-2SMD";"TACTILE_SWITCH_SMD";"";"";"";
"SJ1";"SOLDERJUMPERNC";"SOLDERJUMPERNC";"SJ_2S";"Solder Jumper";"";"";
"SJ2";"USB Power";"SOLDERJUMPERTRACE";"SJ_2S-TRACE";"Solder Jumper";"";"";
"TP1";"RSSI";"TEST-POINT3X5";"PAD.03X.05";"";"";"";
"TP2";"ON";"TEST-POINT3X5";"PAD.03X.05";"";"";"";
"U$1";"LOGO-SFENEW";"LOGO-SFENEW";"SFE-NEW-WEBLOGO";"Spark Fun Electronics PCB Logo";"";"";
"U$2";"REVISION";"REVISION";"REVISION";"";"";"";
"U$6";"FIO_LOGOV2";"FIO_LOGOV2";"FUNNEL_LOGO_BOTTOM_V2";"";"";"";
"U1";"MCP73831";"MCP73831";"SOT23-5";"Microchip's MCP73831";"";"";
"U4";"XBEE";"XBEE-1B3";"XBEE-SMD";"";"";"";
"U5";"ATmega32U4";"ATMEGA32U41:1";"QFN-44-NOPAD_1:1";"Atmel MCU, 32KByte";"IC-10828";"32U4";
"U6";"MIC5219-3.3";"V_REG_LDOSMD";"SOT23-5";"Voltage Regulator LDO";"";"";
"X2";"USB_MICROB_PLUGCONN-11752";"USB_MICROB_PLUGCONN-11752";"USB-B-MICRO-SMD_V03";"USB Micro-B Plug";"CONN-11752";"";
"Y2";"8MHz";"CRYSTAL5X3";"CRYSTAL-SMD-5X3";"Crystals";"";"";
