"Part";"Value";"Device";"Package";"Description";"BOM";
"FID1";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID2";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"J1";"3.5mm";"TERMBLOCK_1X2";"TERMBLOCK_1X2-3.5MM";"3.5mm Terminal block";"";
"J2";"SPKRIGHT";"TERMBLOCK_1X2";"TERMBLOCK_1X2-3.5MM";"3.5mm Terminal block";"";
"J3";"SPKLEFT";"TERMBLOCK_1X2";"TERMBLOCK_1X2-3.5MM";"3.5mm Terminal block";"";
"JP2";"";"HEADER-1X14";"1X14_ROUND70";"";"";
"Q1";"AOD417";"MOSFET-PTO252";"TO252";"P-Channel Mosfet";"";
"Q2";"BSS138";"MOSFET-NWIDE";"SOT23-WIDE";"N-Channel Mosfet";"";
"Q3";"BS138";"MOSFET-NWIDE";"SOT23-WIDE";"N-Channel Mosfet";"";
"Q4";"BSS138";"MOSFET-NWIDE";"SOT23-WIDE";"N-Channel Mosfet";"";
"R1";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R2";"10K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R3";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R4";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R5";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R6";"20K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R7";"20K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R8";"20K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R9";"20K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R10";"10K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R11";"10K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R12";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R14";"10K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R15";"10K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"SJ1";"";"SOLDERJUMPER";"SOLDERJUMPER_ARROW_NOPASTE";"SMD Solder JUMPER";"EXCLUDE";
"SJ3";"";"SOLDERJUMPER";"SOLDERJUMPER_ARROW_NOPASTE";"SMD Solder JUMPER";"EXCLUDE";
"SJ4";"";"SOLDERJUMPER";"SOLDERJUMPER_ARROW_NOPASTE";"SMD Solder JUMPER";"EXCLUDE";
"SJ5";"";"SOLDERJUMPER";"SOLDERJUMPER_ARROW_NOPASTE";"SMD Solder JUMPER";"EXCLUDE";
"U$29";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE_2.5_PLATED_THICK";"Mounting Hole";"EXCLUDE";
"U$38";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE_2.5_PLATED_THICK";"Mounting Hole";"EXCLUDE";
"U$39";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE_2.5_PLATED_THICK";"Mounting Hole";"EXCLUDE";
"U$40";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE_2.5_PLATED_THICK";"Mounting Hole";"EXCLUDE";
"U1";"MAX9744";"AUDIOAMP_MAX9744";"TQFN44_7MM";"MAX9744 - 20W Class D Stereo Speaker Amplifier with I2C Volume Control";"";
"U2";"MIC5225-3.3";"VREG_SOT23-5";"SOT23-5";"SOT23-5 Fixed Voltage Regulators";"";
"VR1";"Must be <1Kohm";"TRIMPOT100MIL";"TRIMPOT_100MILPTH";"3-Pin SMT Trimpots";"";
"X1";"3.5mm";"TERMBLOCK_1X3";"TERMBLOCK_1X3-3.5MM";"3.5mm Terminal block";"";
"X2";"3.5mm";"AUDIO_3.5MMJACK";"4UCONN_19269";"3.5MM Audio Jack";"";
