"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"JP2";"External Batt Bckup";"M02PTH";"1X02";"Standard 2-pin 0.1" header. Use with";"";"";
"JP9-DNP";"RJ11-RAIN";"RJ11-6PTH";"RJ11-6";"RJ11 Jack";"CONN-08590";"RJ11";
"JP10-DNP";"RJ11-WIND";"RJ11-6PTH";"RJ11-6";"RJ11 Jack";"CONN-08590";"RJ11";
"LOGO1";"OSHW-LOGOM";"OSHW-LOGOM";"OSHW-LOGO-M";"Open Source Hardware Logo";"";"";
"LOGO2";"SFE_LOGO_NAME_FLAME.1_INCH";"SFE_LOGO_NAME_FLAME.1_INCH";"SFE_LOGO_NAME_FLAME_.1";"SFE Logo, name and flame";"";"";
"Q1";"200mA/50V";"MOSFET-NCHANNELBSS138";"SOT23-3";"Common NMOSFET Parts";"TRANS-00830";"200mA/50V";
"Q2";"200mA/50V";"MOSFET-NCHANNELBSS138";"SOT23-3";"Common NMOSFET Parts";"TRANS-00830";"200mA/50V";
"R1";"1K";"1KOHM-1/10W-1%(0603)";"0603-RES";"RES-07856";"RES-07856";"1K";
"R2";"4.7K";"4.7KOHM-1/10W-1%(0603)";"0603-RES";"RES-07857";"RES-07857";"4.7K";
"R3";"4.7K";"4.7KOHM-1/10W-1%(0603)";"0603-RES";"RES-07857";"RES-07857";"4.7K";
"R4";"4.7K";"4.7KOHM-1/10W-1%(0603)";"0603-RES";"RES-07857";"RES-07857";"4.7K";
"R5";"4.7K";"4.7KOHM-1/10W-1%(0603)";"0603-RES";"RES-07857";"RES-07857";"4.7K";
"R6";"1K";"1KOHM-1/10W-1%(0603)";"0603-RES";"RES-07856";"RES-07856";"1K";
"R7";"1K";"1KOHM-1/10W-1%(0603)";"0603-RES";"RES-07856";"RES-07856";"1K";
"R8";"3.9K";"3.9KOHM1/10W1%(0603)";"0603";"RES-08701";"RES-08701";"3.9K";
"R9";"4.7K";"4.7KOHM-1/10W-1%(0603)";"0603-RES";"RES-07857";"RES-07857";"4.7K";
"R10";"10K";"10KOHM-1/10W-1%(0603)0603";"0603-RES";"RES-00824";"RES-00824";"10K";
"R11";"1K";"1KOHM-1/10W-1%(0603)";"0603-RES";"RES-07856";"RES-07856";"1K";
"R12";"1K";"1KOHM-1/10W-1%(0603)";"0603-RES";"RES-07856";"RES-07856";"1K";
"R13";"1K";"1KOHM-1/10W-1%(0603)";"0603-RES";"RES-07856";"RES-07856";"1K";
"R14";"1K";"1KOHM-1/10W-1%(0603)";"0603-RES";"RES-07856";"RES-07856";"1K";
"R15";"1K";"1KOHM-1/10W-1%(0603)";"0603-RES";"RES-07856";"RES-07856";"1K";
"R16";"1K";"1KOHM-1/10W-1%(0603)";"0603-RES";"RES-07856";"RES-07856";"1K";
"R17";"4.7K";"4.7KOHM-1/10W-1%(0603)";"0603-RES";"RES-07857";"RES-07857";"4.7K";
"S2";"DPDT";"SWITCH-DPDTAYZ0202";"AYZ0202";"DPDT Version of the COM-00597";"SWCH-08179";"DPDT";
"U$2";"REVISION";"REVISION";"REVISION";"";"";"";
"U1";"ARDUINO_R3_SHIELD";"ARDUINO_R3_SHIELD";"UNO_R3_SHIELD";"Shield form compatible with the Arduino Uno R3.";"";"";
"U3";"ALS-PT19";"LIGHTSENSORALS";"ALS-PT19";"Ambient Light Sensor";"IC-11836";"";
"U4";"MPL3115A2LGA8";"MPL3115A2LGA8";"LGA8";"Altimeter/Pressure Sensor, I2C, 1.95V-3.6V supply, 50 to 110kPa";"IC-10869";"";
"U5";"SI7021";"SI7021";"SI7021";"The Si7021 is an I2C Humidity and Temperature Sensor";"IC-13093";"";
"U6";"3.3V/150mA";"V_REG_MIC52053.3V";"SOT23-5";"V_REG MIC5205 Standard 3.3V, 5V, and Adjustable 150mA LDO voltage regulator in SOT-23 layout. Micrel part MIC5205. BP (by-pass) pin is used to lower output noise with 470pF cap, may be left open. On the adjustable version BP is used to set output.";"VREG-00822";"3.3V/150mA";
