"Part";"Value";"Device";"Package";"Description";"";
"TP1";"";"TEST-POINT3X5";"PAD.03X.05";"";"";
"U$1";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$2";"MOUSE-BITE-2";"MOUSE-BITE-2";"MOUSE-BITE-2";"";"";
"U$3";"MOUSE-BITE-2";"MOUSE-BITE-2";"MOUSE-BITE-2";"";"";
"U$4";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$5";"MOUSE-BITE-2";"MOUSE-BITE-2";"MOUSE-BITE-2";"";"";
"U$6";"MOUSE-BITE-2";"MOUSE-BITE-2";"MOUSE-BITE-2";"";"";
"U$7";"MOUSE-BITE-66";"MOUSE-BITE-66";"MOUSE-BITE-6";"";"";
"U$8";"MOUSE-BITE-66";"MOUSE-BITE-66";"MOUSE-BITE-6";"";"";
"U$10";"MOUSE-BITE-12_HOLES";"MOUSE-BITE-12_HOLES";"MOUST-BITE-1-(2_HOLES)";"";"";
"U$11";"MOUSE-BITE-12_HOLES";"MOUSE-BITE-12_HOLES";"MOUST-BITE-1-(2_HOLES)";"";"";
"U$12";"MOUSE-BITE-12_HOLES";"MOUSE-BITE-12_HOLES";"MOUST-BITE-1-(2_HOLES)";"";"";
"U$13";"MOUSE-BITE-12_HOLES";"MOUSE-BITE-12_HOLES";"MOUST-BITE-1-(2_HOLES)";"";"";
"U$14";"MOUSE-BITE-12_HOLES";"MOUSE-BITE-12_HOLES";"MOUST-BITE-1-(2_HOLES)";"";"";
"U$15";"MOUSE-BITE-12_HOLES";"MOUSE-BITE-12_HOLES";"MOUST-BITE-1-(2_HOLES)";"";"";
"U$16";"MOUSE-BITE-12_HOLES";"MOUSE-BITE-12_HOLES";"MOUST-BITE-1-(2_HOLES)";"";"";
"U$17";"MOUSE-BITE-12_HOLES";"MOUSE-BITE-12_HOLES";"MOUST-BITE-1-(2_HOLES)";"";"";
"U$18";"MOUSE-BITE-12_HOLES";"MOUSE-BITE-12_HOLES";"MOUST-BITE-1-(2_HOLES)";"";"";
"U$19";"MOUSE-BITE-12_HOLES";"MOUSE-BITE-12_HOLES";"MOUST-BITE-1-(2_HOLES)";"";"";
"U$20";"MOUSE-BITE-4";"MOUSE-BITE-4";"MOUSE-BITE-4";"";"";
"U$22";"SEWTAP6";"SEWTAP6";"PETAL-SMALL-2SIDE";"";"";
"U$23";"SEWTAP6";"SEWTAP6";"PETAL-SMALL-2SIDE";"";"";
"U$24";"SEWTAP6";"SEWTAP6";"PETAL-SMALL-2SIDE";"";"";
"U$25";"SEWTAP6";"SEWTAP6";"PETAL-SMALL-2SIDE";"";"";
"U$26";"SEWTAP-NOHOLE2";"SEWTAP-NOHOLE2";"PETAL-NOHOLE-2SIDE";"";"";
"U$27";"SEWTAP-NOHOLE2";"SEWTAP-NOHOLE2";"PETAL-NOHOLE-2SIDE";"";"";
"U$32";"MOUSE-BITE-2";"MOUSE-BITE-2";"MOUSE-BITE-2";"";"";
"U$32-";"SEWTAP6";"SEWTAP4";"PETAL-SMALL";"";"";
"U$33";"MOUSE-BITE-3";"MOUSE-BITE-3";"MOUSE-BITE-3";"";"";
"U$33+";"SEWTAP6";"SEWTAP4";"PETAL-SMALL";"";"";
"U$37";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$39";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$40";"MOUSE-BITE-12_HOLES";"MOUSE-BITE-12_HOLES";"MOUST-BITE-1-(2_HOLES)";"";"";
"U$41";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$42";"MOUSE-BITE-12_HOLES";"MOUSE-BITE-12_HOLES";"MOUST-BITE-1-(2_HOLES)";"";"";
"U$43";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$44";"MOUSE-BITE-12_HOLES";"MOUSE-BITE-12_HOLES";"MOUST-BITE-1-(2_HOLES)";"";"";
"U$45";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$46";"MOUSE-BITE-12_HOLES";"MOUSE-BITE-12_HOLES";"MOUST-BITE-1-(2_HOLES)";"";"";
"U$47";"MOUSE-BITE-2";"MOUSE-BITE-2";"MOUSE-BITE-2";"";"";
"U$48";"MOUSE-BITE-3(NO_PADS)";"MOUSE-BITE-3(NO_PADS)";"MOUSE-BITE-3(NO_PADS)";"";"";
"U$49";"MOUSE-BITE-3(NO_PADS)";"MOUSE-BITE-3(NO_PADS)";"MOUSE-BITE-3(NO_PADS)";"";"";
"U$51";"MOUSE-BITE-66";"MOUSE-BITE-66";"MOUSE-BITE-6";"";"";
"U$52";"OSHW-LOGOS";"OSHW-LOGOS";"OSHW-LOGO-S";"Open Source Hardware Logo This logo indicates the piece of hardware it is found on incorporates a OSHW license and/or adheres to the definition of open source hardware found here: http://freedomdefined.org/OSHW";"";
"U1";"ATMEGA328";"ATMEGA168";"TQFP32-08";"";"";
"U2";"MCP9700";"MCP9700SMD";"SOT23-3";"";"";
"U3";"TEMT6000";"TEMT6000";"TEMT6000-SEN";"Ambient Light Sensor";"";
"U4";"MCP73831";"MCP73831";"SOT23-5";"Microchip's MCP73831";"";
"VIBE+";"SEWTAP6";"SEWTAP4";"PETAL-SMALL";"";"";
"VIBE-";"SEWTAP6";"SEWTAP4";"PETAL-SMALL";"";"";
"VIBE1";"SEWTAP-NOHOLE2";"SEWTAP-NOHOLE2";"PETAL-NOHOLE-2SIDE";"";"";
"VIBE2";"SEWTAP-NOHOLE2";"SEWTAP-NOHOLE2";"PETAL-NOHOLE-2SIDE";"";"";
"VIBE3";"SEWTAP-NOHOLE2";"SEWTAP-NOHOLE2";"PETAL-NOHOLE-2SIDE";"";"";
"VIBE4";"SEWTAP-NOHOLE2";"SEWTAP-NOHOLE2";"PETAL-NOHOLE-2SIDE";"";"";
"Y1";"8MHz";"RESONATORSMD";"RESONATOR-SMD";"Resonator";"";
