"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"JP5";"JUMPER-PAD-2";"JUMPER-PAD-2-NC_BY_PASTE";"PAD-JUMPER-2-NC_BY_PASTE_YES_SILK";"";"";"";
"JP6";"JUMPER-PAD-3-NOYES_SILK";"JUMPER-PAD-3-NOYES_SILK";"PAD-JUMPER-3-NO_YES_SILK";"";"";"";
"JP7";"JUMPER-PAD-3-NOYES_SILK";"JUMPER-PAD-3-NOYES_SILK";"PAD-JUMPER-3-NO_YES_SILK";"";"";"";
"LOGO1";"SFE_LOGO_FLAME.1_INCH";"SFE_LOGO_FLAME.1_INCH";"SFE_LOGO_FLAME_.1";"SFE Logo, flame only";"";"";
"LOGO2";"OSHW-LOGOMINI";"OSHW-LOGOMINI";"OSHW-LOGO-MINI";"Open Source Hardware Logo";"";"";
"LOGO3";"SFE_LOGO_NAME_FLAME.1_INCH";"SFE_LOGO_NAME_FLAME.1_INCH";"SFE_LOGO_NAME_FLAME_.1";"SFE Logo, name and flame";"";"";
"R1";"1";"1OHM-0603-1/10W-1%";"0603";"1Ω resistor";"RES-08269";"1";
"R2";"1";"1OHM-0603-1/10W-1%";"0603";"1Ω resistor";"RES-08269";"1";
"R3";"4.7k";"4.7KOHM-0603-1/10W-1%";"0603";"4.7kΩ resistor";"RES-07857";"4.7k";
"R4";"4.7k";"4.7KOHM-0603-1/10W-1%";"0603";"4.7kΩ resistor";"RES-07857";"4.7k";
"R5";"4.7k";"4.7KOHM-0603-1/10W-1%";"0603";"4.7kΩ resistor";"RES-07857";"4.7k";
"R6";"470";"470OHM-0603-1/10W-1%";"0603";"470Ω resistor";"RES-07869";"470";
"R7";"4.7k";"4.7KOHM-0603-1/10W-1%";"0603";"4.7kΩ resistor";"RES-07857";"4.7k";
"R8";"4.7k";"4.7KOHM-0603-1/10W-1%";"0603";"4.7kΩ resistor";"RES-07857";"4.7k";
"U$3";"SPX3819M5_3_3";"SPX3819";"SOT-23-5-VREG";"";"VREG-13321";"SPX3819M5_3_3";
"U1";"CY8C4245LQI-483";"CY8C4245LQI";"QFN-40";"PSOC 4200";"IC-13292";"CY8C4245LQI-483";
"U2";"DRV8835";"DRV883X";"WSON-12";"";"IC-13342";"DRV8835";
