"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"Q1";"MOSFET-NCHANNEL2N7002PW";"MOSFET-NCHANNEL2N7002PW";"SOT323";"Common NMOSFET Parts";"TRANS-11151";"";
"R1";"4.7K";"4.7KOHM-1/10W-1%(0603)";"0603-RES";"RES-07857";"RES-07857";"4.7K";
"R2";"330";"330OHM1/10W1%(0603)";"0603-RES";"RES-00818";"RES-00818";"330";
"R3";"100";"100OHM-1/10W-1%(0603)";"0603-RES";"RES-07863";"RES-07863";"100";
"R4";"68.1k";"68.1KOHM1/10W1%(0603)";"0603-RES";"RES-09380";"RES-09380";"68.1k";
"R5";"1K";"1KOHM-1/10W-1%(0603)";"0603-RES";"RES-07856";"RES-07856";"1K";
"R6";"1K";"1KOHM-1/10W-1%(0603)";"0603-RES";"RES-07856";"RES-07856";"1K";
"R7";"1K";"1KOHM-1/10W-1%(0603)";"0603-RES";"RES-07856";"RES-07856";"1K";
"R8";"1K";"1KOHM-1/10W-1%(0603)";"0603-RES";"RES-07856";"RES-07856";"1K";
"R9";"100";"100OHM-1/10W-1%(0603)";"0603-RES";"RES-07863";"RES-07863";"100";
"R10";"68.1k";"68.1KOHM1/10W1%(0603)";"0603-RES";"RES-09380";"RES-09380";"68.1k";
"R11";"100";"100OHM-1/10W-1%(0603)";"0603-RES";"RES-07863";"RES-07863";"100";
"R12";"68.1k";"68.1KOHM1/10W1%(0603)";"0603-RES";"RES-09380";"RES-09380";"68.1k";
"R13";"100";"100OHM-1/10W-1%(0603)";"0603-RES";"RES-07863";"RES-07863";"100";
"R14";"68.1k";"68.1KOHM1/10W1%(0603)";"0603-RES";"RES-09380";"RES-09380";"68.1k";
"R16";"TSR-3386";"TRIMPOT-PTH-KNOB";"3386U";"Various small potentiometers for "set-and-forget" applications";"RES-09730";"TSR-3386";
"R17";"1K";"1KOHM-1/10W-1%(0603)";"0603-RES";"RES-07856";"RES-07856";"1K";
"R18";"1K";"1KOHM-1/10W-1%(0603)";"0603-RES";"RES-07856";"RES-07856";"1K";
"R19";"1K";"1KOHM-1/10W-1%(0603)";"0603-RES";"RES-07856";"RES-07856";"1K";
"R20";"1K";"1KOHM-1/10W-1%(0603)";"0603-RES";"RES-07856";"RES-07856";"1K";
"R21";"100";"100OHM-1/10W-1%(0603)";"0603-RES";"RES-07863";"RES-07863";"100";
"R22";"68.1k";"68.1KOHM1/10W1%(0603)";"0603-RES";"RES-09380";"RES-09380";"68.1k";
"R23";"100";"100OHM-1/10W-1%(0603)";"0603-RES";"RES-07863";"RES-07863";"100";
"R24";"100";"100OHM-1/10W-1%(0603)";"0603-RES";"RES-07863";"RES-07863";"100";
"R25";"100";"100OHM-1/10W-1%(0603)";"0603-RES";"RES-07863";"RES-07863";"100";
"R26";"68.1k";"68.1KOHM1/10W1%(0603)";"0603-RES";"RES-09380";"RES-09380";"68.1k";
"R27";"68.1k";"68.1KOHM1/10W1%(0603)";"0603-RES";"RES-09380";"RES-09380";"68.1k";
"R28";"68.1k";"68.1KOHM1/10W1%(0603)";"0603-RES";"RES-09380";"RES-09380";"68.1k";
"R30";"4.7K";"4.7KOHM-1/10W-1%(0603)";"0603-RES";"RES-07857";"RES-07857";"4.7K";
"R31";"100";"100OHM-1/10W-1%(0603)";"0603-RES";"RES-07863";"RES-07863";"100";
"R32";"4.7K";"4.7KOHM-1/10W-1%(0603)";"0603-RES";"RES-07857";"RES-07857";"4.7K";
"R33";"4.7K";"4.7KOHM-1/10W-1%(0603)";"0603-RES";"RES-07857";"RES-07857";"4.7K";
"R34";"4.7K";"4.7KOHM-1/10W-1%(0603)";"0603-RES";"RES-07857";"RES-07857";"4.7K";
"SJ1";"A0";"JUMPER-PAD-3-2OF3_NC_BY_PASTE";"PAD-JUMPER-3-2OF3_NC_BY_PASTE_YES_SILK_FULL_BOX";"";"";"";
"SJ2";"A1";"JUMPER-PAD-3-2OF3_NC_BY_PASTE";"PAD-JUMPER-3-2OF3_NC_BY_PASTE_YES_SILK_FULL_BOX";"";"";"";
"SJ3";"A1";"JUMPER-PAD-3-NC_BY_TRACE";"PAD-JUMPER-3-3OF3_NC_BY_TRACE_YES_SILK_FULL_BOX";"";"";"";
"SJ5";"JUMPER-PAD-3-2OF3_NC_BY_TRACE_SMALL";"JUMPER-PAD-3-2OF3_NC_BY_TRACE_SMALL";"PAD-JUMPER-3-2OF3_NC_BY_TRACE_YES_SILK_FULL_BOX";"";"";"";
"STANDOFF1";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"STANDOFF2";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"STANDOFF3";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"STANDOFF4";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"STANDOFF5";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"STANDOFF6";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"U1";"SX1509";"SX1509";"QFN-28";"Semtech SX1509";"IC-11311";"SX1509";
"U2";"74AC125";"74AC125DG125";"SO14";"";"IC-08880";"74AC125";
"U3";"3.3V/150mA";"V_REG_MIC52053.3V";"SOT23-5";"V_REG MIC5205 Standard 3.3V, 5V, and Adjustable 150mA LDO voltage regulator in SOT-23 layout. Micrel part MIC5205. BP (by-pass) pin is used to lower output noise with 470pF cap, may be left open. On the adjustable version BP is used to set output.";"VREG-00822";"3.3V/150mA";
"U5";"LM1117";"V_REG_LM1117SOT223";"SOT223";"Voltage Regulator LM1117";"VREG-08170";"";
"U6";"74AC125";"74AC125DG125";"SO14";"";"IC-08880";"74AC125";
"U101";"QRE1113";"QRE1113";"QRE1113";"Reflective object sensor";"IC-09357";"QRE1113";
"U102";"QRE1113";"QRE1113";"QRE1113";"Reflective object sensor";"IC-09357";"QRE1113";
"U103";"QRE1113";"QRE1113";"QRE1113";"Reflective object sensor";"IC-09357";"QRE1113";
"U104";"QRE1113";"QRE1113";"QRE1113";"Reflective object sensor";"IC-09357";"QRE1113";
"U105";"QRE1113";"QRE1113";"QRE1113";"Reflective object sensor";"IC-09357";"QRE1113";
"U106";"QRE1113";"QRE1113";"QRE1113";"Reflective object sensor";"IC-09357";"QRE1113";
"U107";"QRE1113";"QRE1113";"QRE1113";"Reflective object sensor";"IC-09357";"QRE1113";
"U108";"QRE1113";"QRE1113";"QRE1113";"Reflective object sensor";"IC-09357";"QRE1113";
