"Part";"Value";"Device";"Package";"Description";"";
"R19";"0.22";"RESISTOR0805-RES";"0805";"Resistor";"";
"R20";"20k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R21";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R22";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R23";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R24";"Trimpot";"TRIMPOTSMD";"TRIMPOT-3MM";"";"";
"R25";"0.22";"RESISTOR0805-RES";"0805";"Resistor";"";
"R26";"0.22";"RESISTOR0805-RES";"0805";"Resistor";"";
"R27";"20k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R28";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R29";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R30";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R31";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R32";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R33";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R34";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R35";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R36";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R37";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R38";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R39";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R40";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R41";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R42";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R43";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R44";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R45";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R46";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R47";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R48";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"SJ1";"SOLDERJUMPERNO";"SOLDERJUMPERNO";"SJ_2S-NO";"Solder Jumper";"";
"SJ2";"SOLDERJUMPERNO";"SOLDERJUMPERNO";"SJ_2S-NO";"Solder Jumper";"";
"SJ3";"SOLDERJUMPERNO";"SOLDERJUMPERNO";"SJ_2S-NO";"Solder Jumper";"";
"SJ4";"SOLDERJUMPERNO";"SOLDERJUMPERNO";"SJ_2S-NO";"Solder Jumper";"";
"SJ5";"SOLDERJUMPERNO";"SOLDERJUMPERNO";"SJ_2S-NO";"Solder Jumper";"";
"SJ6";"SOLDERJUMPERNO";"SOLDERJUMPERNO";"SJ_2S-NO";"Solder Jumper";"";
"SJ7";"SOLDERJUMPERNO";"SOLDERJUMPERNO";"SJ_2S-NO";"Solder Jumper";"";
"SJ8";"SOLDERJUMPERNO";"SOLDERJUMPERNO";"SJ_2S-NO";"Solder Jumper";"";
"SJ9";"SOLDERJUMPERNO";"SOLDERJUMPERNO";"SJ_2S-NO";"Solder Jumper";"";
"TP1";"TEST-POINT3X5";"TEST-POINT3X5";"PAD.03X.05";"";"";
"TP2";"TEST-POINT3X5";"TEST-POINT3X5";"PAD.03X.05";"";"";
"TP3";"TEST-POINT3X5";"TEST-POINT3X5";"PAD.03X.05";"";"";
"TP4";"TEST-POINT3X5";"TEST-POINT3X5";"PAD.03X.05";"";"";
"U1";"A4983";"A4983";"QFN-28-5MM";"DMOS Microstepping Driver with Translator";"";
"U2";"LM317";"V_REG_MC33269DT";"DPAK";"";"";
"U3";"A4983";"A4983";"QFN-28-5MM";"DMOS Microstepping Driver with Translator";"";
"U4";"A4983";"A4983";"QFN-28-5MM";"DMOS Microstepping Driver with Translator";"";
"U5";"A4983";"A4983";"QFN-28-5MM";"DMOS Microstepping Driver with Translator";"";
