"Part";"Value";"Device";"Package";"Description";"DESIGNER";"PROD_ID";"REV";"VALUE";
"R3";"5.1k";"5.1KOHM-0402T-1/16W-1%";"0402-TIGHT";"";"";"RES-14340";"";"5.1k";
"R5";"2.2k";"2.2KOHM-0402T-1/16W-1%";"0402-TIGHT";"2.2kΩ resistor";"";"RES-14341";"";"2.2k";
"R7";"2.2k";"2.2KOHM-0402T-1/16W-1%";"0402-TIGHT";"2.2kΩ resistor";"";"RES-14341";"";"2.2k";
"R10";"1k";"1KOHM-0402T-1/16W-1%";"0402-TIGHT";"1kΩ resistor";"";"RES-14342";"";"1k";
"R11";"1k";"1KOHM-0402T-1/16W-1%";"0402-TIGHT";"1kΩ resistor";"";"RES-14342";"";"1k";
"R12";"27";"27OHM";"0402-TIGHT";"27Ω resistor";"";"RES-15238";"";"";
"R13";"27";"27OHM";"0402-TIGHT";"27Ω resistor";"";"RES-15238";"";"";
"R14";"200";"200OHM-0402T-1/16W-1%";"0402-TIGHT";"200Ω resistor";"";"RES-15550";"";"";
"R15";"1k";"1KOHM-0402T-1/16W-1%";"0402-TIGHT";"1kΩ resistor";"";"RES-14342";"";"1k";
"R16";"10k";"10KOHM-0402T-1/16W-1%";"0402-TIGHT";"10kΩ resistor";"";"RES-14241";"";"10k";
"S1";"Reset";"MOMENTARY-SWITCH-SPST-SMD-4.6X2.8MM";"TACTILE_SWITCH_SMD_4.6X2.8MM";"Momentary Switch (Pushbutton) - SPST";"";"SWCH-15606";"";"";
"S2";"Boot";"MOMENTARY-SWITCH-SPST-SMD-4.6X2.8MM";"TACTILE_SWITCH_SMD_4.6X2.8MM";"Momentary Switch (Pushbutton) - SPST";"";"SWCH-15606";"";"";
"TP1";"";"TEST-POINT3X5";"PAD.03X.05";"SparkFun Test Points";"";"";"";"";
"TP2";"";"TEST-POINT3X5";"PAD.03X.05";"SparkFun Test Points";"";"";"";"";
"TP3";"";"TEST-POINT3X5";"PAD.03X.05";"SparkFun Test Points";"";"";"";"";
"U$3";"OSHW-LOGOMINI";"OSHW-LOGOMINI";"OSHW-LOGO-MINI";"Open-Source Hardware (OSHW) Logo";"";"";"";"";
"U1";"3.3V";"V_REG_AP2112K-3.3V";"SOT23-5";"AP2112 - 600mA CMOS LDO Regulator w/ Enable";"";"VREG-12457";"";"3.3V";
"U2";"RP2040";"RP2040";"QFN-56";"Raspberry Pi RP2040 MCU";"";"IC-15502";"";"";
"U3";"WS2812-2020";"WS2812-2020";"WS2812-2020";"";"";"DIO-15591";"";"";
"U4";"W25QXX128MBIT";"W25QXX128MBIT-6X5-SKINNY_CENTER";"WSON-8-6X5-SKINNY_CENTERPAD";"";"";"IC-15107";"";"";
"Y1";"12MHz";"CRYSTAL-12MHZ";"CRYSTAL-SMD-2X2.5MM";"12.0MHz Crystal";"";"XTAL-15540";"";"";
