"Part";"Value";"Device";"Package";"Description";"BOM";
"FB7";"120o";"FERRITE-0805NO";"0805-NO";"Ferrite Bead";"";
"FB8";"120o";"FERRITE-0805NO";"0805-NO";"Ferrite Bead";"";
"FB9";"120o";"FERRITE-0805NO";"0805-NO";"Ferrite Bead";"";
"FB10";"120o";"FERRITE-0805NO";"0805-NO";"Ferrite Bead";"";
"FID1";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID2";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"IC3";"WM8960";"WM8960";"QFN32_5MM";"";"";
"LED1";"SK6822";"APA102";"APA102";"APA102/DotStar Pixels";"";
"LED2";"SK6822";"APA102";"APA102";"APA102/DotStar Pixels";"";
"LED3";"SK6822";"APA102";"APA102";"APA102/DotStar Pixels";"";
"LEFTMIC";"";"SPW2430HR5H-B";"SPW2430HR5H-B";"SPW2430HR5H-B - Silicon Microphone";"";
"NEOPIX";"JST PH 3";"CON_JST_PH_3PIN";"JSTPH3";"";"";
"OSC1";"ECS-3225MV";"OSCILLATOR3.2X2.5";"OSC_3.2X2.5MM";"Oscillators";"";
"R1";"10K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R4";"10K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R6";"10k";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R7";"1K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"RIGHTMIC";"";"SPW2430HR5H-B";"SPW2430HR5H-B";"SPW2430HR5H-B - Silicon Microphone";"";
"RPI1";"RASPBERRYPI_BPLUS_BONNET_THMSMT";"RASPBERRYPI_BPLUS_BONNET_THMSMT";"PI_BONNET_THMSMT";"";"";
"SJ1";"";"SOLDERJUMPER_2WAY";"SOLDERJUMPER_2WAY_OPEN_NOPASTE";"2-Way Solder Jumper";"";
"SW1";"EVQQ";"SWITCH_TACT_SMT_EVQQ2_SMALL";"EVQ-Q2_SMALLER";"SMT Tact Switches";"";
"SW6";"EG1390";"SWITCH_DPDTEG1390";"EG1390";"Switch - DPDT";"";
"U3";"AP2112-3.3K";"VREG_SOT23-5";"SOT23-5";"SOT23-5 Fixed Voltage Regulators";"";
"X1";"JSTPH 2P";"CON_JST_PH_2PIN";"JSTPH2";"JST 2-Pin Right-Angle Connector";"";
"X2";"3.5mm";"AUDIO_3.5MMJACK";"4UCONN_19269";"3.5MM Audio Jack";"";
"X5";"JSTPH 2P";"CON_JST_PH_2PIN";"JSTPH2";"JST 2-Pin Right-Angle Connector";"";
